id_ci,id_delito,dto,moda_dto,forma_acc,fha_de_hchos,hra_de_hchos,emto_com_dto,grdo_cons,clasf_de_dto,nom_ent_hchos,id_ent_hchos,nom_mun_hchos,id_mun_hchos,nom_loc_hchos,id_loc_hchos,nom_col_hchos,id_col_hchos,cp,coord_x,coord_y,dom_hchos
519739,511864,Receptación,Simple,2,2025-08-31,23:30:00,6,1,7.10,Michoacán,16,Pátzcuaro,66,Ajuno,160660001,Ajuno,8515,61612,-101.69740985168,19.507463419834,"CARRETERA LIBRE URUAPAN- PÁTZCUARO, A LA ALTU"
521509,513680,"Allanamiento de morada",Simple,1,2025-09-01,00:00:00,6,1,7.03,Michoacán,16,Uruapan,102,Uruapan,161020001,"El Capulín",3535,60015,-102.07287147948,19.474837369346,ZITUN
521509,513676,"Daño en las cosas doloso",Simple,1,2025-09-01,00:00:00,6,1,4.05,Michoacán,16,Uruapan,102,Uruapan,161020001,"El Capulín",3535,60015,-102.07287147948,19.474837369346,ZITUN
513320,505336,Extorsión,Simple,2,2025-05-26,12:00:00,5,1,4.04.01,Michoacán,16,Pátzcuaro,66,"Janitzio (Isla Janitzio)",160660001,"Janitzio (Isla Janitzio)",8533,61616,-101.613312005,19.547035877156,"Muelle las Garzas"
520251,512379,"Homicidio calificado",Calificado,1,2025-09-01,04:20:00,1,1,1.01.01,Michoacán,16,Uruapan,102,Uruapan,161020001,"Sol Azteca",3666,60136,-102.0160271,19.4160802,"CALANDRIA ESQUINA CUITLAHUAC"
519850,511975,"Lesiones en razón de parentesco o relación",Agravado,1,2025-08-30,14:30:00,7,1,1.02.01,Michoacán,16,Yurécuaro,106,Yurécuaro,161060001,"1 de Mayo",2420,59254,-102.28210191402,20.32674544048,"RAMON CORONA "
519869,511994,Fraude,Simple,2,2025-08-01,15:04:00,5,1,4.02,Michoacán,16,Morelia,53,Morelia,160530001,"Misión del Valle",624,58304,-101.1140092,19.7635715,"RTO. FRANCISCO XAVIER LAZCANO "
520463,512594,"Daño en hechos de tránsito vehicular",Simple,2,2025-08-15,14:00:00,4,1,4.05,Michoacán,16,"Lázaro Cárdenas",52,"Ciudad Lázaro Cárdenas",160520001,Centro,6144,60950,-102.19365649007,17.953942555343,"FRANCISCO I MADERO "
520994,513136,"Robo a vehículos",Simple,1,2025-09-01,09:08:00,6,1,4.01.14,Michoacán,16,Puruándiro,71,Puruándiro,160710001,Purua,1356,58503,-101.52168747836,20.129159706667,"LOCALIDAD EN PURUANDIRO"
519897,512023,"Robo de vehículo",Agravado/Calificado,1,2025-09-01,02:00:00,1,1,4.01.02.01,Michoacán,16,"Lázaro Cárdenas",52,"Las Peñas",160520001,"Las Peñas",6267,60977,-102.49541696821,18.027188333567,"CARRETERA TECOMAN-LAZARO CARDENAS "
521014,513156,"Allanamiento de morada",Simple,2,2025-09-01,07:00:00,6,1,7.03,Michoacán,16,Uruapan,102,Uruapan,161020001,"El Colorin",3625,60120,-102.0358339,19.4169462,BELICE
519773,511899,"Falsificación o alteración y uso indebido de documentos",Simple,2,2025-08-30,05:50:00,7,1,7.06,Michoacán,16,Morelia,53,Morelia,160530001,"Valle de los Reyes",214,58115,-101.20854007249,19.733177954008,Tecamachalco
519782,511908,"Desaparición cometida por particulares",Calificado,1,2017-11-03,12:00:00,7,1,2.07.04,Michoacán,16,Puruándiro,71,"Las Tortugas (Emiliano Zapata)",160710001,"Las Tortugas (Emiliano Zapata)",1410,58520,-101.4154626,20.1411855,"conocido en la localidad Las Tortugas"
519812,511939,"Robo calificado",Calificado,2,2025-08-16,03:00:00,7,1,4.01.14,Michoacán,16,Morelia,53,Morelia,160530001,"Cuatro de Marzo",276,58140,-101.21508905344,19.713481752295,"FRANCISCO FIGUEROA ESQUINA CON CALLE SABAS IT"
519912,512038,"Violación equiparada",Simple,2,2025-03-18,16:00:00,3,1,3.08.02,Michoacán,16,Morelia,53,Morelia,160530001,"Villas del Sur II",130,58095,-101.1975206,19.6500386,"JOSE LONGUINOS"
519772,511898,"Robo calificado",Calificado,1,2025-08-29,08:20:00,1,1,4.01.14,Michoacán,16,Jacona,43,"Jacona de Plancarte",160430001,"El Ensueño",3214,59813,-102.2938574507,19.970926320545,"cto. río duero"
519825,511952,"Robo de vehículo",Calificado,2,2025-08-31,19:40:00,6,1,4.01.02.01,Michoacán,16,Uruapan,102,Uruapan,161020001,"Reforma Agraria",3688,60153,-102.0229538,19.3929809,"AVENIDA SAN FRANCISCO"
519860,511985,"Violencia familiar",Simple,1,2025-06-12,14:00:00,3,1,5.01,Michoacán,16,Morelia,53,Morelia,160530001,"Nueva Chapultepec",583,58280,-101.1757644,19.6898523,"José Ugarte"
519769,511895,Fraude,Simple,2,2025-08-28,14:00:00,5,1,4.02,Michoacán,16,Morelia,53,Morelia,160530001,"La Nueva Aldea",607,58300,-101.1421398,19.7512629,"GUADALUPE MARIN "
519824,511951,"Ataques al honor",Simple,2,2025-02-14,14:10:00,7,1,7.10,Michoacán,16,Morelia,53,Morelia,160530001,"La Soledad",642,58313,-101.18464072447,19.727316555446,"EL PRENSADOR MEXICANO"
520142,512270,"Robo de motocicleta",Calificado,1,2025-07-09,21:30:00,1,1,4.01.02.02,Michoacán,16,Zamora,108,"Zamora de Hidalgo",161080001,"Zamora de Hidalgo Centro",2910,59600,-102.28976456863,19.982699169784,"LEONARDO CASTELLANOS, ESQ. PINO SUAREZ"
519937,512061,"Robo de vehículo",Simple,2,2025-07-28,10:05:00,6,1,4.01.02.01,Michoacán,16,Morelia,53,Morelia,160530001,"Lomas de Santiaguito",253,58120,-101.1829904,19.7279924,"Trabajadores de Agricultura "
519847,511972,Fraude,Simple,2,2022-05-31,15:47:00,5,1,4.02,Michoacán,16,Morelia,53,Morelia,160530001,ALTOZANO,10217,58030,-101.1612924,19.6758904,"Avenida Montaña Monarca"
520786,512927,"Lesiones calificadas",Calificado,1,2025-08-31,20:00:00,6,1,1.02.01,Michoacán,16,Sahuayo,76,"Sahuayo de Morelos",160760001,"San Isidro",2213,59013,-102.7054206,20.0660409,"BUENOS AIRES "
519870,511995,Amenazas,Simple,1,2025-08-30,12:30:00,3,1,7.02,Michoacán,16,"La Piedad",69,"La Piedad de Cabadas",160690001,"Dr. Miguel Silva INFONAVIT",2500,59349,-102.029851,20.3526339,ROBLES
519791,511917,Amenazas,Simple,1,2025-08-29,18:00:00,7,1,7.02,Michoacán,16,Hidalgo,34,"San Bartolo Cuitareo",160340001,"San Bartolo Cuitareo",6859,61201,-100.5979471,19.6570879,CONOCIDO
521949,514124,"Robo de vehículo",Atenuado,2,2025-08-31,18:30:00,6,1,4.01.02.01,Michoacán,16,Jiménez,44,"Caurio de Guadalupe (Cabrío)",160440001,"Caurio de Guadalupe",1716,58788,-101.81316259576,19.916524736699,"Camino que va deCaurio a Los Espinos, por fue"
523595,515786,"Lesiones en razón de parentesco o relación",Simple,1,2025-09-01,08:00:00,7,1,1.02.01,Michoacán,16,Huetamo,38,"Huetamo de Núñez",160380001,"Unidad Deportiva",9917,61940,-100.8849494,18.634165,"SIN NOMBRE"
519864,511989,Fraude,Simple,2,2025-09-01,10:46:00,5,1,4.02,Michoacán,16,Morelia,53,Morelia,160530001,"Villa Universidad",51,58060,-101.1996117,19.6858818,"HOLANDA "
519788,511914,"Lesiones en riña",Atenuado,1,2025-08-29,11:35:00,3,1,1.02.01,Michoacán,16,Maravatío,50,"Maravatío de Ocampo",160500001,"Lomas Verdes",7101,61252,-100.4347391,19.8884781,CONOCIDO
519855,511980,"Robo de vehículo",Simple,2,2025-08-26,10:00:00,6,1,4.01.02.01,Michoacán,16,Villamar,104,"Nicolás Romero",161040001,"Nicolás Romero",2874,59566,-102.5659338,20.0293171,"CARRETERA ZAMORA- JIQUILPAN EN LA LOCALIDAD D"
519803,511930,"Robo calificado",Calificado,2,2025-08-31,17:30:00,4,1,4.01.14,Michoacán,16,Uruapan,102,"Toreo Bajo (El Toreo Bajo)",161020001,"Toreo el Bajo",3846,60223,-102.0054765,19.4410283,"SAN ISIDRO, BRECHA A CALTZONZIN"
519853,511978,Amenazas,Simple,1,2025-09-01,10:45:00,7,1,7.02,Michoacán,16,Morelia,53,Morelia,160530001,Industrial,271,58130,-101.1967323,19.712472,"LEON GUZMAN"
519790,511916,"Daño en hechos de tránsito vehicular",Simple,2,2025-06-07,11:00:00,4,1,4.05,Michoacán,16,Uruapan,102,Uruapan,161020001,"Emiliano Zapata",3770,60180,-102.0561852,19.3882198,"HERMANOS FLORES MAGON"
519982,512107,Amenazas,Simple,2,2025-08-31,19:15:00,7,1,7.02,Michoacán,16,Morelia,53,Morelia,160530001,"San Lorenzo Itzicuaro",666,58330,-101.2800137,19.6767812,"PENSAMIENTO MARISOL"
519807,511934,"Robo a vehículos",Simple,2,2025-08-16,12:29:00,6,1,4.01.14,Michoacán,16,Uruapan,102,Uruapan,161020001,"Los Aguacates",3763,60170,-102.0529752,19.3952224,"CAOBA "
519856,511981,"Lesiones en razón de parentesco o relación",Simple,1,2025-08-30,21:00:00,6,1,1.02.01,Michoacán,16,Hidalgo,34,"Ciudad Hidalgo",160340001,"San Pedro Jácuaro (Las Joyas)",6904,61210,-100.6638472,19.7911612,"conocido en la localidad de San Pedro Jácuaro"
519881,512006,"Lesiones dolosas",Simple,1,2025-08-29,00:00:00,6,1,1.02.01,Michoacán,16,Morelia,53,Morelia,160530001,"2 de Octubre",688,58331,-101.2339716,19.6456642,"Librado Rendon Reyes"
519945,512069,"Lesiones dolosas",Simple,1,2025-08-23,18:58:00,6,1,1.02.01,Michoacán,16,Tingambato,90,Tingambato,160900001,Tingambato,4017,60290,-101.85010190766,19.500711283681,"EMILIO CARRANZA "
519951,512075,"Daño en hechos de tránsito vehicular",Simple,2,2025-06-21,11:04:00,4,1,4.05,Michoacán,16,Morelia,53,Morelia,160530001,"Montaña Monarca I",862,58350,-101.16465984789,19.665997004285,"GLORIETA JUAN PABLO II"
519811,511938,"Usurpación de Identidad",Simple,2,2025-09-01,10:00:00,6,1,7.12,Michoacán,16,Morelia,53,Morelia,160530001,"Sentimientos de la Nación",359,58178,-101.2345745929,19.681739030379,"PERIFERICO INDEPENDENCIA "
521188,513339,"Lesiones en razón de parentesco o relación",Simple,1,2025-08-30,20:00:00,3,1,1.02.01,Michoacán,16,"Los Reyes",75,"Los Reyes de Salgado",160750001,"Heroe de Nacozari",11329,60394,-102.47463144023,19.584217155194,"PRIVADA MARIANO JIMENEZ SUR"
521188,513345,Amenazas,Agravado/Calificado,1,2025-08-30,20:00:00,3,1,7.02,Michoacán,16,"Los Reyes",75,"Los Reyes de Salgado",160750001,"Heroe de Nacozari",11329,60394,-102.47463144023,19.584217155194,"PRIVADA MARIANO JIMENEZ SUR"
519867,511992,Amenazas,Simple,1,2025-08-30,16:30:00,3,1,7.02,Michoacán,16,Numarán,60,"Cañada de Ramírez",160600001,"Cañada de Ramírez",2621,59438,-101.9661922,20.2963237,"Emiliano Zapata"
519904,512030,"Robo a comercios",Calificado,1,2025-08-30,23:40:00,1,1,4.01.11,Michoacán,16,"Lázaro Cárdenas",52,"Las Guacamayas",160520001,Insurgentes,6354,60993,-102.214696,18.013021,"PROLONGACION MORELOS "
519925,512051,Fraude,Simple,2,2023-04-11,14:00:00,5,1,4.02,Michoacán,16,Morelia,53,Morelia,160530001,"La Loma",589,58290,-101.17971154338,19.680724850425,"Chopin "
519905,512031,"Robo a comercios",Calificado,1,2025-08-27,15:00:00,2,1,4.01.11,Michoacán,16,Morelia,53,Morelia,160530001,"Central de Abastos",466,58218,-101.16929805884,19.715986946133,"CHILE, BODEGA 1 BLOCK "
519834,511961,Fraude,Simple,2,2025-03-10,18:00:00,5,1,4.02,Michoacán,16,Morelia,53,Morelia,160530001,Guadalupe,279,58140,-101.2286811,19.7074358,"TLATELOLCO "
519828,511955,"Robo de vehículo",Agravado/Calificado,1,2025-08-29,17:27:00,1,1,4.01.02.01,Michoacán,16,Uruapan,102,Uruapan,161020001,"Melchor Ocampo",3600,60090,-102.05869748836,19.396050636163,"AV. MANUEL PEREZ CORONADO"
521145,513294,"Robo de motocicleta",Agravado/Calificado,1,2025-08-30,22:00:00,1,1,4.01.02.02,Michoacán,16,Apatzingán,6,"Apatzingán de la Constitución",160060001,"Generalísimo Morelos",4799,60626,-102.3542402,19.0908721,"Colonia Generalísimo Morelos"
519822,511949,"Falsificación o alteración y uso indebido de documentos",Simple,2,2025-09-01,11:50:00,7,1,7.06,Michoacán,16,Morelia,53,Morelia,160530001,"Ejidal Francisco Villa",196,58110,-101.1652844,19.7493591,"FELIPE ANGELES"
519821,511948,Amenazas,Simple,2,2025-09-01,01:00:00,5,1,7.02,Michoacán,16,Morelia,53,Morelia,160530001,"Villas del Pedregal",680,58330,-101.3013327,19.6714401,"circuito villas del pedregal"
519819,511946,"Daño en hechos de tránsito vehicular",Simple,2,2025-08-30,23:30:00,4,1,4.05,Michoacán,16,Uruapan,102,Uruapan,161020001,"Uruapan Centro",3518,60000,-102.0677588,19.4198845,"CALLE MIGUEL TREVIÑO ESQUINA FRANCISCO I. MAD"
519818,511945,Amenazas,Simple,2,2025-08-30,23:30:00,3,1,7.02,Michoacán,16,Quiroga,73,Quiroga,160730001,Quiroga,1027,58420,-101.5247715,19.6592203,"CERRADA DE BERRIOZABAL"
519917,512043,"Daño en hechos de tránsito vehicular",Simple,2,2025-08-31,18:50:00,4,1,4.05,Michoacán,16,Hidalgo,34,"Ciudad Hidalgo",160340001,"Santa María",6811,61180,-100.54406328305,19.688330217208,"AVENIDA "
520453,512584,"Fraude especifico",Simple,2,2025-09-01,12:06:00,3,1,4.02,Michoacán,16,Numarán,60,Numarán,160600001,"25 de Enero",2608,59430,-101.9531545,20.2549186,"PROLONGACIÓN ZARAGOZA"
520079,512204,"Robo de motocicleta",Calificado,1,2025-08-31,20:00:00,1,1,4.01.02.02,Michoacán,16,Jacona,43,"Jacona de Plancarte",160430001,Montebello,3235,59834,-102.30566178347,19.941638749924,JACARANDA
520026,512152,"Violencia familiar",Agravado,1,2025-09-01,11:52:00,3,1,5.01,Michoacán,16,"La Piedad",69,Guanajuatillo,160690001,Guanajuatillo,2487,59320,-102.0349872,20.3747169,"Emiliano Zapata "
520095,512221,"Robo simple",Simple,2,2025-05-19,11:10:00,6,1,4.01.14,Michoacán,16,Uruapan,102,"La Basilia",161020001,"La Basilia",3533,60015,-102.07428628018,19.456007288172,"CARRETERA URUAPAN-CARAPAN"
520145,512273,"Robo de vehículo",Atenuado,2,2025-08-31,21:30:00,6,1,4.01.02.01,Michoacán,16,Tlazazalca,94,Tlazazalca,160940001,Tlazazalca,1626,58740,-102.05710335767,19.973161387856,"MARTIRES DE URUAPAN"
519908,512034,"Privación de la libertad personal",Simple,2,2025-08-30,11:36:00,7,1,2.04,Michoacán,16,"Lázaro Cárdenas",52,"Ciudad Lázaro Cárdenas",160520001,Ejidal,6155,60953,-102.1970609,17.9779577,"DEL CANAL"
519827,511954,Amenazas,Simple,2,2025-09-01,11:20:00,3,1,7.02,Michoacán,16,Uruapan,102,Uruapan,161020001,"El Capulín",3535,60015,-102.07152501056,19.476991853829,ZITUN
519923,512049,"Violencia familiar",Simple,1,2025-02-19,10:00:00,3,1,5.01,Michoacán,16,Pátzcuaro,66,Pátzcuaro,160660001,Michoacán,8482,61608,-101.5996785,19.5141533,"MORRAL "
521856,514037,"Lesiones en razón de parentesco o relación",Simple,1,2025-08-30,22:00:00,3,1,1.02.01,Michoacán,16,"Los Reyes",75,"Los Reyes de Salgado",160750001,"Santa Rosa",4041,60360,-102.4613193,19.5906998,"FELIPE ANGELES "
519878,512003,"Delitos forestales",Simple,2,2025-09-01,12:31:00,7,1,7.10,Michoacán,16,Morelia,53,"Isaac Arriaga (Noriega)",160530001,"Isaac Arriaga (Noriega)",832,58344,-101.32560889815,19.56501645313,"carretera Morelia-Pátzcuaro a la altura de la"
519837,511964,Amenazas,Simple,1,2025-09-01,08:21:00,6,1,7.02,Michoacán,16,Uruapan,102,"San Lorenzo",161020001,"San Lorenzo",11264,60211,-102.07909,19.4827984,"camino viejo a san lorenzo "
519938,512062,"Robo de motocicleta",Simple,2,2025-08-29,12:00:00,6,1,4.01.02.02,Michoacán,16,Zinapécuaro,110,Araró,161100001,Araró,2071,58950,-100.8224009963,19.908854437105,"Tepeyac esquina con la calle Guerrero "
519954,512078,"Daño en hechos de tránsito vehicular",Simple,2,2025-07-12,11:14:00,4,1,4.05,Michoacán,16,Morelia,53,Morelia,160530001,"Sentimientos de la Nación",359,58178,-101.23450753204,19.681666937816,"PERIFERICO INDEPENDENCIA "
519903,512029,"Extorsión en grado de tentativa",Agravado,2,2025-06-21,18:48:00,6,2,4.07,Michoacán,16,Sahuayo,76,"Sahuayo de Morelos",160760001,"La Popular",2231,59028,-102.71414693307,20.049971803853,"lic. David Franco Rodríguez número 420, colon"
519836,511963,"Daño en hechos de tránsito vehicular",Simple,2,2025-08-13,10:00:00,4,1,4.05,Michoacán,16,Tancítaro,83,"Aguacate del Sur",160830001,"Aguacate del Sur",4201,60465,-102.3767822,19.2566864,"CONOCIDO EN LA POBLACION DEL AGUACATE DEL SUR"
519852,511977,"Lesiones en razón de parentesco o relación",Simple,1,2025-09-01,09:00:00,3,1,1.02.01,Michoacán,16,Morelia,53,Morelia,160530001,"INDECO Santiaguito",254,58120,-101.17808715398,19.721456719016,"ANDADOR LACANDONES"
519861,511986,Amenazas,Simple,2,2025-08-27,22:00:00,7,1,7.02,Michoacán,16,Hidalgo,34,"Ciudad Hidalgo",160340001,"San Miguel",6764,61155,-100.5602591,19.6886109,"AVENIDA MORELOS PTE"
520322,512451,Amenazas,Simple,1,2025-09-01,11:59:00,6,1,7.02,Michoacán,16,Morelia,53,Morelia,160530001,"Elías Pérez Ávalos",467,58218,-101.1679642,19.7130244,"Diego Hernández Topete"
519862,511987,"Robo de vehículo",Simple,2,2025-09-01,06:30:00,6,1,4.01.02.01,Michoacán,16,Morelia,53,Tacícuaro,160530001,Tacícuaro,697,58332,-101.34631521721,19.678686464895,"CONOCIDO EN LA POBLACION DE TACICUARO"
519858,511983,Amenazas,Simple,2,2025-06-14,17:00:00,5,1,7.02,Michoacán,16,Morelia,53,Morelia,160530001,"Héroes de la Nación",771,58337,-101.2470289,19.6900869,"JOSE CATAÑO PALACIOS"
521954,514129,"Lesiones en razón de parentesco o relación",Simple,1,2025-08-24,09:30:00,3,1,1.02.01,Michoacán,16,Zacapu,107,Zacapu,161070001,"Cuauhtémoc Cárdenas",1542,58616,-101.7695399,19.8391605,"LICENCIADO ARIAS SOLIS"
519952,512076,"Robo de vehículo",Simple,1,2025-09-01,10:00:00,1,1,4.01.02.01,Michoacán,16,"Gabriel Zamora",33,"Santa Casilda",160330001,"Santa Casilda",9141,61745,-101.9662055038,19.159426102286,"conocido en la poblacion de santa casilda, ca"
519849,511974,Fraude,Simple,2,2025-08-14,13:42:00,6,1,4.02,Michoacán,16,Morelia,53,Morelia,160530001,"Peña Blanca",133,58095,-101.1938475,19.6660842,"Francisco L. Urquizo"
519910,512036,"Robo a comercios",Simple,2,2025-08-22,16:30:00,3,1,4.01.11,Michoacán,16,"Lázaro Cárdenas",52,"Ciudad Lázaro Cárdenas",160520001,Centro,6144,60950,-102.1943519,17.9568052,"CONSTITUCION DE 1814"
524064,516258,"Robo calificado",Agravado/Calificado,1,2025-08-27,09:00:00,7,1,4.01.14,Michoacán,16,Múgica,55,"Nueva Italia de Ruiz",160550001,"Estación Nueva Italia",9203,61763,-102.08412604597,19.033095658186,"CURVA DE LA ESTACION COLONIA LA ESTACION NUEV"
519893,512019,"Robo de vehículo",Agravado,1,2025-08-30,21:25:00,1,1,4.01.02.01,Michoacán,16,Morelia,53,Morelia,160530001,Quinceo,325,58149,-101.22219080898,19.727227186857,"PERIFERICO PASEO DE LA REPUBLICA, FRENTE A WA"
520665,512803,"Daño en hechos de tránsito vehicular",Simple,2,2025-07-16,09:21:00,4,1,4.05,Michoacán,16,Morelia,53,Morelia,160530001,Guadalupe,279,58140,-101.22248964048,19.708506282241,SEPTIMA
519949,512073,"Robo de vehículo",Agravado,1,2025-09-01,10:30:00,6,1,4.01.02.01,Michoacán,16,"Álvaro Obregón",3,"Álvaro Obregón",160030001,"Adolfo Ruiz Cortines",1994,58923,-101.0419562,19.8255794,"FELIPE CARRILLO PUERTO"
519865,511990,"Allanamiento de morada",Simple,2,2025-09-01,02:00:00,7,1,7.03,Michoacán,16,"Salvador Escalante",79,Opopeo,160790001,Opopeo,9332,61820,-101.61001726616,19.411998632241,"INSURGENTES "
519891,512017,"Daño en hechos de tránsito vehicular",Simple,2,2025-08-31,05:55:00,4,1,4.05,Michoacán,16,"Lázaro Cárdenas",52,"Ciudad Lázaro Cárdenas",160520001,"600 Casas",6171,60954,-102.21727065824,17.967062384412,"AV. MELCHOR OCAMPO "
523128,515308,"Daño en hechos de tránsito vehicular",Simple,2,2025-09-01,00:20:00,4,1,4.05,Michoacán,16,Apatzingán,6,"Apatzingán de la Constitución",160060001,Palmira,4845,60680,-102.3464101,19.0831726,"AVENIDA IGANCIO LOPEZ RAYON Y CAYETANO ANDRAD"
523500,515688,"Daño en hechos de tránsito vehicular",Simple,2,2025-09-01,07:50:00,4,1,4.05,Michoacán,16,Apatzingán,6,"Apatzingán de la Constitución",160060001,"Apatzingán de La Constitución Centro",4785,60600,-102.35515994379,19.080227369895,"AVENIDA CONSTITUCION DE 1814 "
519851,511976,Amenazas,Simple,2,2025-08-31,21:14:00,3,1,7.02,Michoacán,16,"Salvador Escalante",79,Opopeo,160790001,Opopeo,9332,61820,-101.60769983757,19.412585529397,"EL BANQUITO"
519940,512064,"Robo de vehículo",Calificado,2,2025-08-30,10:30:00,5,1,4.01.02.01,Michoacán,16,Morelia,53,Morelia,160530001,"Valentín Gómez Farías",332,58149,-101.2348127,19.7288784,"CERRADA SECRETARIO DE ESTADO "
520089,512215,Amenazas,Simple,2,2025-08-30,10:49:00,7,1,7.02,Michoacán,16,Taretan,87,Taretan,160870001,"Villas Magisterio",9087,61710,-101.9226743,19.336472,"AVENIDA REFORMA "
520156,512284,"Robo de vehículo",Calificado,2,2025-08-31,21:30:00,6,1,4.01.02.01,Michoacán,16,Tlazazalca,94,Tlazazalca,160940001,Tlazazalca,1626,58740,-102.05680180682,19.969614279439,"José María Morelos esquina López Rayón"
520182,512310,"Desaparición cometida por particulares",Agravado/Calificado,1,2025-03-10,14:00:00,7,1,2.07.04,Michoacán,16,Apatzingán,6,"Apatzingán de la Constitución",160060001,"Cristóbal Colón",4823,60654,-102.331355,19.0986049,"conocido en la colonia Cristóbal Colón"
520081,512206,Despojo,Simple,2,2025-08-21,17:00:00,6,1,4.06,Michoacán,16,Uruapan,102,Uruapan,161020001,Observatorio,3614,60105,-102.0266067,19.4369994,ASTEROIDES
521116,513265,"Lesiones dolosas",Simple,1,2025-08-31,19:30:00,3,1,1.02.01,Michoacán,16,Uruapan,102,Uruapan,161020001,"La Quebradora",11338,60013,-102.09174464471,19.438252330806,ALQUITIRA
519901,512027,"Incumplimiento de la obligación alimentaria",Simple,2,2024-05-05,12:00:00,6,1,5.03,Michoacán,16,Hidalgo,34,"Ciudad Hidalgo",160340001,"Francisco Villa",6758,61154,-100.54553856771,19.699456334272,"MEXICO OLIMPICO "
519863,511988,"Robo simple",Agravado,1,2025-08-31,14:39:00,7,1,4.01.14,Michoacán,16,Maravatío,50,"Maravatío de Ocampo",160500001,Maravatio,7094,61252,-100.4410252,19.8989865,"calzada de las piedras y ocampo"
520240,512368,"Robo simple",Simple,2,2025-08-31,10:30:00,7,1,4.01.14,Michoacán,16,Morelia,53,Morelia,160530001,"Félix Arreguín",310,58148,-101.22772609895,19.719574587704,"PERIFERICO PASEO DE LA REPUBLICA "
520023,512149,"Violencia familiar",Simple,1,2025-09-01,13:30:00,3,1,5.01,Michoacán,16,"La Piedad",69,"La Piedad de Cabadas",160690001,"Las Colonias",2546,59384,-102.0291702,20.33997,"MATAMOROS "
520431,512561,"Encubrimiento por receptación",Simple,2,2025-09-01,12:40:00,7,1,7.05,Michoacán,16,Coahuayana,14,"Coahuayana de Hidalgo",160140001,"Coahuayana de Hidalgo",5024,60800,-103.685771,18.6641737,CONOCIDO
519894,512020,"Robo entre conyugues",Simple,2,2024-08-13,12:00:00,3,1,4.01.14,Michoacán,16,Morelia,53,Morelia,160530001,"Chapultepec Oriente",563,58260,-101.1640967,19.6889484,"GENERAL MARIANO ARISTA "
520068,512193,"Robo de vehículo",Calificado,1,2025-08-30,22:59:00,1,1,4.01.02.01,Michoacán,16,Zamora,108,"Zamora de Hidalgo",161080001,"Villa Olímpica",3014,59664,-102.26891941653,19.984885080345,"Circuito de los tenistas norte, esquina Circu"
522517,514705,Fraude,Simple,2,2020-08-24,10:00:00,5,1,4.02,Michoacán,16,Morelia,53,Morelia,160530001,Reforma,292,58147,-101.2399382,19.7070642,"ACCION DE PEÑUELAS"
519920,512046,"Robo de motocicleta",Agravado,1,2025-09-01,11:44:00,6,1,4.01.02.02,Michoacán,16,Morelia,53,Morelia,160530001,"INFONAVIT Loma Bonita",204,58114,-101.1966212,19.7205749,"Guadalupe victoria "
520144,512272,"Narcomenudeo (en su modalidad de posesión simple)",Simple,2,2025-09-01,12:18:00,7,1,7.01.01,Michoacán,16,Morelia,53,Morelia,160530001,Guadalupe,279,58140,-101.22282091587,19.709581343004,SEPTIMA
520154,512941,Despojo,Simple,1,2025-08-25,22:00:00,7,1,4.06,Michoacán,16,Morelia,53,Morelia,160530001,"Villas del Pedregal",680,58330,-101.3068857,19.6671937,"AVENIDA DE LA PERLA "
519868,511993,"Abuso sexual",Simple,2,2025-07-02,15:00:00,3,1,3.01,Michoacán,16,Morelia,53,Morelia,160530001,"Rector Díaz Rubio",132,58095,-101.1975748,19.6678083,KENIA
520151,512279,"Lesiones calificadas",Calificado,1,2025-08-30,00:56:00,2,1,1.02.01,Michoacán,16,Morelia,53,Morelia,160530001,"Ampliación Santa Cecilia",117,58090,-101.18491415502,19.666056660743,"Juan de Fuentes "
519933,512057,"Fraude especifico",Simple,1,2025-09-01,14:07:00,3,1,4.02,Michoacán,16,"La Piedad",69,"La Piedad de Cabadas",160690001,"Cerca Prieta",2494,59334,-102.024698,20.3637599,"AV. CASTO SALDAÑA ESQUINA CON AV. EDUARDO VIL"
519909,512035,"Daño en hechos de tránsito vehicular",Simple,2,2025-08-31,17:20:00,4,1,4.05,Michoacán,16,Uruapan,102,Uruapan,161020001,"Sol Azteca",3666,60136,-102.0261593,19.4018155,"AVENIDA VILLAMAR Y AVENIDA SOL AZTECA"
519994,512119,Amenazas,Simple,2,2025-09-01,12:00:00,1,1,7.02,Michoacán,16,Morelia,53,Morelia,160530001,"Valle Verde",91,58088,-101.205745,19.6691292,"andador José Pérez Pavón"
519939,512063,"Robo de vehículo",Simple,2,2025-08-31,17:20:00,6,1,4.01.02.01,Michoacán,16,Pátzcuaro,66,Pátzcuaro,160660001,"Lázaro Cárdenas",8419,61604,-101.6010844,19.4984226,"Avenida Trigo "
519946,512070,Amenazas,Simple,1,2025-08-30,10:00:00,6,1,7.02,Michoacán,16,Tacámbaro,82,"Tacámbaro de Codallos",160820001,"Tacambaro de Codallos Centro",8614,61650,-101.4620092,19.2359433,"MADERO PONIENTE"
520964,513106,"Lesiones dolosas",Simple,1,2025-08-31,08:30:00,3,1,1.02.01,Michoacán,16,Tangancícuaro,85,"Patamban (Patambam)",160850001,Patamban,3173,59770,-102.2913801,19.8025427,"CONOCIDO "
520208,512336,Amenazas,Simple,2,2025-08-31,21:30:00,3,1,7.02,Michoacán,16,Morelia,53,Morelia,160530001,"Villas del Pedregal II",664,58330,-101.3070224,19.6795594,ANDALUCITA
