ID_CI,ID_DELITO,DTO,DTO_PRIN,MODA_DTO,FORMA_ACC,FHA_DE_HCHOS,HRA_DE_HCHOS,EMTO_COM_DTO,GRDO_CONS,CLASF_DE_DTO,NOM_ENT_HCHOS,ID_ENT_HCHOS,NOM_MUN_HCHOS,ID_MUN_HCHOS,NOM_LOC_HCHOS,ID_LOC_HCHOS,NOM_COL_HCHOS,ID_COL_HCHOS,CP,COORD_X,COORD_Y,DOM_HCHOS
1100,4,"ROBO TRANSEUNTE","ROBO TRANSEUNTE",1,1,2025-05-22,19:30:00,1,1,4.1.5,TLAXCALA,29,APIZACO,5,APIZACO,1,,,90337,19.41524,-98.13936,"APIZACO, TLAXCALA,"
1101,4,"ROBO CASA HABITACION","ROBO CASA HABITACION",1,2,2025-05-11,16:00:00,7,1,4.1.1,TLAXCALA,29,CALPULALPAN,6,CALPULALPAN,1,"SAN RAFAEL",,90202,"19.594916809332254,",-98.563063872879,"BUENA VISTA COLONIA SAN RAFAEL, MUNICIPIO CALPULALPAN, TLAXCALA"
1102,1,"LESIONES ","LESIONES ",2,2,2025-05-27,11:30:00,7,1,"1.2.2 ",TLAXCALA,29,ESPAÑITA,12,"SAN FRANCISCO METEPEC ",15,,,90290,"19.43846481703377, ",-98.44389597874,"CALLE NICOLÁS BRAVO ESQUINA XICOHTENCATL SAN FRANCISCO METEPEC ESPAÑITA TLAXCALA"
1103,4,"ROBO CASA HABITACION","ROBO CASA HABITACION",1,1,2025-05-26,19:15:00,1,1,4.1.1,TLAXCALA,29,IXTACUIXTLA,15,"LA TRINIDAD TENEXYECAC",38,,,90121,"19.332002060639688,",-98.317109822196,"CALLE BENITO JUÁREZ NÚMERO 328, LA TRINIDAD TENEXYECAC, IXTACUIXTLA, TLAXCALA"
1104,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-26,17:30:00,1,1,4.1.2.1,TLAXCALA,29,NOPALUCAN,56,"SANTA ANA NOPALUCAN",1,,,90120,19.300276,-98.3658235,"CALLE INDEPENDENCIA FRENTE AL DOMICILO MARCADO CON NUMERO 9 SANTA ANA NOPALUCAN, TLAXCALA CON COORDENADAS 19.300276,-98.3658235"
1105,4,DAÑOS,DAÑOS,1,2,2025-05-26,20:00:00,7,1,4.5,TLAXCALA,29,PAPALOTLA,41,PAPALOTLA,1,,,90796,"19.15151851291734,",-98.214050720631,"CALLE INDUSTRIAS ORIENTE, COMUNIDAD DE PANZACOLA, MUNICIPIO DE PAPALOTLA DE XICOHTENCATL"
1106,4,"ROBO CASA HABITACION ","ROBO CASA HABITACION ",1,2,2025-05-26,15:00:00,7,1,"4.1.1 ",TLAXCALA,29,PAPALOTLA,41,PAPALOTLA,1,,,90796,"19.173058342580507, ",-98.213126109623,"CALLE CUAUHTÉMOC NÚMERO 4, BARRIO POTRERO DEL MUNICIPIO DE PAPALOTLA, TLAXCALA"
1107,4,"ROBO CASA HABITACION","ROBO CASA HABITACION",1,2,2025-05-26,15:00:00,7,1,4.1.1,TLAXCALA,29,"SAN PABLO DEL MONTE",25,"SAN ISIDRO BUENSUCESO",2,,,90970,"19.16238716927574, ",-98.107088707445,"CALLE RAMOS NUMERO 1 Y 2, SAN ISIDRO BUENSUCESO, SAN PABLO DEL MONTE, TLAXCALA."
1108,4,"ROBO TRANSPORTISTA","ROBO TRANSPORTISTA",1,1,2025-05-27,11:30:00,1,1,4.1.4,TLAXCALA,29,"SAN PABLO DEL MONTE",25,"SAN PABLO DEL MONTE",1,,,90970,"19.12534286109247,",-98.182015777213,"CARRETERA VÍA CORTA PUEBLA - CHIAUTEMPAN, A LA ALTURA DEL MUNICIPIO DE SAN PABLO DEL MONTE, TLAXCALA"
1109,5,"VIOLENCIA FAMILIAR","VIOLENCIA FAMILIAR",1,1,2024-11-16,18:00:00,3,1,5.1,TLAXCALA,29,"SAN PABLO DEL MONTE",25,"SAN ISIDRO BUENSUCESO",2,,,90970,"19.14831991071341, ",-98.110053147622,"CALLE DEL RANCHO, SIN NÚMERO, SAN ISIDRO  BUENSUCESO,  EN SAN PABLO DEL MONTE,  TLAXCALA"
1110,4,"ROBO VEHICULO","ROBO VEHICULO",1,1,2025-05-27,07:45:00,1,1,4.1.2.1,TLAXCALA,29,TETLANOHCAN,50,TETLANOHCAN,1,,,90843,"19.265003858920924,",-98.158385547619,"CALLE SIN NOMBRE, BARRIO DE AQUIAHUAC DEL MUNICIPIO DE SAN FRANCISCO TETLANOHCAN, TLAXCALA"
1111,7,"PORTACION DE OBJETO APTO PARA AGREDIR","PORTACION DE OBJETO APTO PARA AGREDIR",1,2,2025-05-27,11:05:00,7,1,7.10,TLAXCALA,29,XICOHTZINCO,42,XICOHTZINCO,1,,,90780,"19.134713278931837, ",-98.276357576457,"CALLE CAMINO NACIONAL, COLONIA EL CARMEN, SANTO TORIBIO XICOHTZINCO, TLAXCALA COMO REFERENCIA ATRÁS DE LA FÁBRICA DE TELAS CON RAZÓN SOCIAL TELAFIL"
1112,7,"DESAPARICION COMETIDA POR PARTICULARES","DESAPARICION COMETIDA POR PARTICULARES",1,2,2025-04-27,13:00:00,7,1,7.10,TLAXCALA,29,"SAN JUAN HUACTZINCO ",53,HUACTZINCO,1,,,90195,19.23669,-98.25115,"CALLE 24 DE FEBRERO EN SAN JUAN HUACTZINCO TLAXCALA"
1113,4,"ROBO GANADO","ROBO GANADO",1,2,2025-05-28,09:00:00,7,1,4.1.12,TLAXCALA,29,HUAMANTLA,13,HUAMANTLA,1,,,90500,"19.316414988980807, ",-97.92395682256,"HUAMANTLA, TLAXCALA."
1114,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-27,20:30:00,7,1,4.1.2.1,TLAXCALA,29,TEOLOCHOLCO,28,TEOLOCHOLCO,1,,,90850,"19.235425465999302,",-98.181630976881,"C. 5 DE MAYO 15 SECCIÓN SEXTA 90850 TEOLOCHOLCO, TLAXCALA."
1115,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-28,06:30:00,7,1,4.1.2.2,TLAXCALA,29,TLAXCALA,33,TLAXCO,1,"EL SABINAL",,90000,"19.63779785081324, ",-98.114447175514,"CALLE HERMANOS SÁNCHEZ SIN NÚMERO, COLONIA EL SABINAL, TLAXCO, TLAXCALA"
1116,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-29,19:45:00,7,1,4.1.2.1,TLAXCALA,29,APIZACO,5,APIZACO,1,,,90337,19.41524,-98.13936,"APIZACO, TLAXCALA"
1117,4,"ROBO CASA HABITACION","ROBO CASA HABITACION",1,2,2025-05-29,10:00:00,7,1,4.1.1,TLAXCALA,29,HUAMANTLA,13,HUAMANTLA,1,,,90500,"19.306773153251843,",-97.94244628546,"CALLE 2 DE FEBRERO NÚMERO 103-A, BARRIO SANTA MARÍA YANCUITLALPAN MUNICIPIO DE HUAMANTLA, TLAXCALA"
1118,5,"VIOLENCIA FAMILIAR","VIOLENCIA FAMILIAR",1,1,2024-10-24,23:30:00,3,1,5.1,TLAXCALA,29,IXTACUIXTLA,15,IXTACUIXTLA,1,,,90120,"19.325736969100753, ",-98.368945183331,"CALLE JAIME NUNO NÚMERO 53 COLONIA CENTRO IXTACUIXTLA DE MARIANO MATAMOROS"
1119,3,VIOLACION,VIOLACION,1,1,2025-05-29,,3,1,3.8.1,TLAXCALA,29,TLAXCALA,33,TLAXCALA,1,,,90000,19.31865,-98.23624,TLAXCALA
1120,3,"ABUSO SEXUAL ","ABUSO SEXUAL ",1,1,2025-05-29,,3,1,3.1,TLAXCALA,29,XALOZTOC,39,XALOSTOC,1,,,90460,"19.408062976587264, -98.05088692576831",-98.050886925768,XALOSTOC
1121,3,"ABUSO SEXUAL","ABUSO SEXUAL",1,1,2025-05-30,,3,1,3.1,TLAXCALA,29,CHIAUTEMPAN,10,CHIAUTEMPAN,1,,,90800,"19.312094609035324, ",-98.193122023586,"CHIAUTEMPAN TLAXCALA"
1122,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-30,15:00:00,7,1,4.1.2.2,TLAXCALA,29,CONTLA,18,CONTLA,1,,,90193,"19.32694454836243, ",-98.157857105287,"AVENIDA  DEL MUNICIPIO DE CONTLA DE JUAN CUAMATZI, TLAXCALA"
1123,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-30,02:30:00,7,1,4.1.2.1,TLAXCALA,29,TETLA,31,"SAN FRANCISCO ATEXCALTZINGO",11,,,90432,"19.47208450973967, -98.14695093411811",,"AVENIDA EMILIANO ZAPATA, NÚMERO 20, COMUNIDAD DE SAN FRANCISCO ATEXCALTZINGO, MUNICIPIO DE TETLA, TLAXCALA,."
1124,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-29,16:00:00,7,1,4.1.2.1,TLAXCALA,29,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,1,,,90454,"19.41270579118777, ",-98.148115481553,"EMILIO CARRANZA, COLONIA SAN BENITO YAUHQUEMECAN, APIZACO, TLAXCALA"
1125,7,COHECHO,COHECHO,1,2,2025-05-31,08:20:00,7,1,7.10,TLAXCALA,29,AXOCOMANITLA,54,AXOCOMANITLA,1,,,90760,"19.22605694849227, ",-98.248240239377,"SAN LORENZO AXOCOMANITLA"
1126,1,LESIONES,LESIONES,2,2,2025-05-31,,7,1,1.2.2,TLAXCALA,29,CALPULALPAN,6,CALPULALPAN,1,,,90200,"19.588662630503393, ",-98.568272010713,CALPULALPAN
1127,7,COHECHO,COHECHO,1,2,2025-05-31,,7,1,7.10,TLAXCALA,29,HUAMANTLA,13,HUAMANTLA,1,,,90500,"19.316396849013838, ",-97.922902550416,HUAMANTLA
1128,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-31,06:30:00,7,1,4.1.2.1,TLAXCALA,29,TEPETITLA,19,"SAN MATEO AYECAC",7,,,90700,"19.277576118349348, -98.3922459341232",-98.392245934123,"CALLE HIDALGO NÚMERO DIEZ, EN SAN MATEO AYECAC; MUNICIPIO DE TEPETITLA DE LARDIZÁBAL; TLAXCALA;"
1129,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-31,02:40:00,7,1,4.1.2.1,TLAXCALA,29,TEPETITLA,19,"TEPETITLA ",1,,,90700,"19.26537678887959,",-98.377732750018,"TEPETITLA DE LARDIZABAL, TLAXCALA"
1130,7,"PORTACION DE OBJETOI APTO PARA GERDIR","PORTACION DE OBJETOI APTO PARA GERDIR",1,2,2025-05-31,,7,1,7.10,TLAXCALA,29,TETLA,31,"TETLA DE LA SOLIDARIDAD",1,,,90432,"19.440435425833083,",-98.097137714526,"TETLA DE LA SOLIDADRIDAD"
1131,7,NARCOMENUDEO,NARCOMENUDEO,1,2,2025-05-31,05:00:00,7,1,7.1.1,TLAXCALA,29,TEXOLOC,49,TEXOLOC,1,,,90736,"19.274719135851, -98.28455667771901",-98.284556677719,"LAZARO CARDENAS ESQ ALLENDE TEXOLOC TLAXCALA"
1132,4,"ROBO VEHICULO","ROBO VEHICULO",1,2,2025-05-30,,7,1,4.1.2.1,TLAXCALA,29,TLAXCALA,33,TLAXCALA,1,,,90000,19.31865,-98.23624,TLAXCALA
1133,4,"ROBO MOTOCICLETA","ROBO MOTOCICLETA",1,2,2025-05-30,18:30:00,7,1,4.1.2.2,TLAXCALA,29,TLAXCALA,33,TLAXCALA,1,,,90006,"19.30312516777763, ",-98.242613329044,"CALLE UNIVERSIDAD, NÚMERO 13, LA LOMA XICOHTENCATL, XICOHTÉNCATL, 90062 TLAXCALA DE XICOHTÉNCATL, ESTADO DE TLAXCALA"
